绑架冰激凌,4.9,喜剧,中国大陆,2010年12月31日,255万
前度,7.0,爱情,中国香港,2010年12月30日,680万
午夜心跳,3.3,恐怖,中国大陆,2010年12月24日,3125万
火线特攻 Righteous Kill,6.6,剧情 / 犯罪 / 悬疑,美国,2010年11月30日,700万
赵氏孤儿,6.0,剧情 / 动作 / 历史 / 武侠 / 古装,中国大陆,2010年12月4日,1.963亿
大笑江湖,4.8,动作 / 爱情 / 武侠 / 古装,中国大陆/中国台湾,2010年12月3日,1.5895亿
大玩家,4.6,喜剧,中国大陆,2010年11月25日,740万
生化危机4：战神再生 Resident Evil: Afterlife,6.8,动作 / 科幻 / 恐怖,德国/法国/美国/加拿大,2010年11月16日,1.432亿
哈利·波特与死亡圣器(上) Harry Potter and the Deathly Hallows: Part 1,8.5,奇幻 / 冒险,英国/美国,2010年11月19日,2.211亿
爱情36计,5.0,喜剧 / 爱情,中国大陆,2010年11月9日,480万
爱出色,5.9,喜剧 / 爱情,中国大陆,2010年11月9日,1300万
猫头鹰王国：守卫者传奇 Legend of the Guardians: The Owls of Ga&#39;Hoole,7.4,动作 / 动画 / 奇幻 / 冒险,美国/澳大利亚,2010年11月12日,3080万
危情时速 Unstoppable,7.8,动作 / 惊悚,美国,2010年11月9日,6752万
康定情歌,6.7,剧情 / 战争 / 冒险,中国大陆,2010年11月5日,839万
功夫·咏春,5.5,动作,中国大陆/中国香港,2010年11月2日,590万
我的野蛮女友2,3.8,喜剧 / 爱情,中国大陆,2010年11月5日,1840万
跟我的前妻谈恋爱,5.3,剧情 / 爱情,中国大陆/中国香港/韩国,2010年10月22日,470万
密室之不可告人,5.7,悬疑 / 惊悚,中国大陆,2010年10月29日,2109万
西风烈,6.1,剧情 / 动作 / 犯罪 / 西部,中国大陆,2010年10月28日,6340万
爱情维修站,5.6,剧情,中国大陆,2010年10月21日,670万
完美嫁衣 抱抱俏佳人,6.5,喜剧 / 爱情,中国香港/中国大陆,2010年10月22日,1460万
异空危情,4.0,爱情 / 惊悚 / 情色,中国大陆,2010年10月12日,120万
悍将双雄 Jerry Cotton,5.9,喜剧 / 犯罪,德国,2010年10月12日,340万
绝命岛,3.2,喜剧,中国大陆,2010年10月12日,1420万
魔侠传之唐吉可德,4.4,剧情 / 喜剧 / 动作 / 爱情 / 武侠 / 古装,中国大陆,2010年10月15日,3552万
华尔街：金钱永不眠 Wall Street: Money Never Sleeps,6.5,剧情 / 犯罪,美国,2010年10月15日,4983万
庐山恋2010,4.8,剧情 / 爱情,中国大陆,2010年10月5日,427万
剑雨,7.6,动作 / 爱情 / 武侠 / 古装,中国大陆/中国香港/中国台湾,2010年9月28日,6600万
狄仁杰之通天帝国,6.6,动作 / 悬疑 / 古装,中国大陆/中国香港,2010年9月29日,2.955亿
虎王归来 Tiger Returns,4.9,喜剧 / 动画 / 儿童,中国大陆,2010年9月22日,557万
精武风云·陈真 精武風雲·陳真,6.1,动作,中国香港/中国大陆,2010年9月21日,1.3668亿
大劫难,6.4,剧情 / 战争,中国大陆,2010年8月20日,166万
让子弹飞,9.0,剧情 / 喜剧 / 动作 / 西部,中国大陆/中国香港,2010年12月16日,6.647亿
山楂树之恋,7.1,剧情 / 爱情,中国大陆,2010年9月15日,1.4413亿
举起手来2：追击阿多丸号,5.4,喜剧,中国大陆,2010年9月9日,828万
魔法师的学徒 The Sorcerer&#39;s Apprentice,6.2,动作 / 冒险 / 喜剧 / 剧情 / 奇幻,美国,2010年9月9日,6122万
盗梦空间 Inception,9.4,剧情 / 科幻 / 悬疑 / 冒险,美国/英国,2010年9月1日,4.5714亿
最后的风之子 The Last Airbender,5.0,动作 / 冒险 / 家庭 / 奇幻,美国,2010年8月23日,2991万
线人 綫人,7.4,动作 / 剧情 / 惊悚,中国香港/中国大陆,2010年8月24日,4952万
龙凤店,5.1,喜剧 / 爱情 / 古装,中国香港/中国大陆,2010年8月19日,2883万
怪物史瑞克4 Shrek Forever After,7.6,喜剧 / 动作 / 动画 / 冒险,美国,2010年8月16日,8875万
敢死队 The Expendables,6.9,动作 / 冒险 / 惊悚,美国/保加利亚/西班牙/德国,2010年8月20日,2.1306亿
翡翠明珠,5.2,剧情 / 爱情 / 古装,中国香港/中国大陆,2010年8月13日,960万
荒村公寓,3.9,惊悚,中国大陆/中国香港,2010年8月13日,2360万
恋爱通告,5.9,喜剧 / 爱情,中国台湾/中国大陆,2010年8月12日,5455万
阿黛拉的非凡冒险 Les aventures extraordinaires d&#39;Adèle Blanc-Sec,6.9,喜剧 / 奇幻 / 冒险,法国/美国,2010年8月3日,5250万
全城戒备 全城戒備,4.6,动作 / 科幻 / 惊悚,中国香港/中国大陆,2010年8月6日,8800万
第一书记,7.5,传记,中国大陆,2010年7月15日,1300万
我的美女老板,4.8,剧情,中国大陆,2010年7月30日,1090万
深海探奇 OceanWorld 3D,6.8,纪录片,英国,2010年7月30日,2070万
七小罗汉,5.2,喜剧 / 动作,中国大陆,2010年7月23日,2310万
黑色闪电 Черная Молния,6.4,动作 / 科幻 / 惊悚,俄罗斯,2010年7月15日,740万
非诚勿扰2,6.6,喜剧 / 爱情,中国大陆,2010年12月22日,4.735亿
出水芙蓉,5.0,喜剧 / 运动,中国香港/中国大陆,2010年7月9日,710万
长江7号爱地球,6.3,动画,中国大陆/中国香港,2010年7月9日,1620万
嘻游记,3.3,喜剧,中国大陆,2010年7月2日,2770万
枪王之王,6.7,动作 / 悬疑 / 惊悚,中国香港/中国大陆,2010年7月1日,1.235亿
80&#39;后,7.0,剧情,中国大陆,2010年6月25日,1200万
决战刹马镇,6.1,喜剧 / 西部 / 冒险,中国大陆,2010年6月22日,4740万
功夫梦 The Karate Kid,6.4,动作 / 剧情 / 家庭 / 运动,美国/中国大陆,2010年6月22日,4700万
香奈儿秘密情史 Coco Chanel &amp; Igor Stravinsky,6.7,剧情 / 爱情,法国,2010年6月12日,175万
活该你单身,5.0,喜剧 / 爱情,中国大陆,2010年6月13日,440万
摇摆de婚约,5.7,剧情 / 喜剧,中国大陆,2010年6月13日,450万
海洋天堂,8.0,剧情,中国大陆/中国香港,2010年6月18日,1340万
谍海风云 Shanghai,5.8,剧情 / 爱情 / 悬疑 / 惊悚,美国/中国大陆/泰国,2010年6月17日,4600万
玩具总动员3 Toy Story 3,8.9,喜剧 / 动画 / 奇幻 / 冒险,美国,2010年6月16日,1.109亿
精舞门2,4.7,剧情 / 动作 / 冒险,美国/英国,2010年6月11日,4500万
高度怀疑 Beyond a Reasonable Doubt,7.2,犯罪 / 剧情 / 悬疑 / 惊悚,美国,2010年6月3日,457万
特工的特别任务 My Mom&#39;s New Boyfriend,5.9,动作 / 喜剧 / 爱情 / 惊悚,德国/美国,2010年6月4日,800万
人在囧途,7.8,喜剧,中国大陆,2010年6月4日,3690万
异度公寓,2.7,惊悚,中国大陆,2010年6月4日,1910万
超蛙战士之初露锋芒,4.3,科幻 / 动画 / 冒险,中国大陆,2010年6月1日,730万
波斯王子：时之刃 Prince of Persia: The Sands of Time,7.2,动作 / 奇幻 / 冒险,美国,2010年5月28日,1.61亿
复兴之路,7.4,音乐 / 歌舞,中国大陆,2010年5月18日,60万
决战豪门 Largo Winch,6.1,冒险 / 惊悚,法国/比利时,2010年5月21日,560万
地牢围攻 In the Name of the King: A Dungeon Siege Tale,4.9,动作 / 冒险 / 剧情 / 奇幻,德国/加拿大/美国,2010年5月19日,340万
终极匹配,3.7,爱情,中国大陆,2010年5月14日,250万
夺命手机 Echelon Conspiracy,6.2,动作 / 犯罪 / 悬疑 / 惊悚,美国,2010年5月14日,1500万
三笑之才子佳人,3.9,喜剧 / 古装,中国大陆,2010年5月7日,740万
钢铁侠2 Iron Man 2,7.7,动作 / 冒险 / 科幻,美国,2010年5月7日,1.727亿
叶问2：宗师传奇 葉問2,7.4,动作 / 传记 / 历史,中国大陆/中国香港,2010年4月27日,2.1955亿
孤堡惊情 El orfanato,7.4,剧情 / 悬疑 / 恐怖,西班牙/墨西哥,2010年4月16日,1250万
杜拉拉升职记,5.6,喜剧 / 剧情 / 爱情,中国大陆,2010年4月15日,1.2453亿
月满轩尼诗 月滿軒尼詩,6.7,喜剧 / 爱情,中国香港,2010年4月2日,1670万
孤胆拯救 Direct Contact,4.0,动作 / 惊悚,美国/德国,2010年4月9日,240万
未来警察 未來警察,4.1,科幻,中国香港/中国台湾/中国大陆,2010年3月30日,5790万
波西·杰克逊与神火之盗 Percy Jackson &amp; the Olympians: The Lightning Thief,6.1,冒险 / 奇幻,英国/加拿大/美国,2010年3月14日,2910万
不要回头 Ne te retourne pas,6.3,剧情 / 恐怖 / 悬疑 / 惊悚,法国/意大利/卢森堡/比利时,2010年3月6日,700万
东风雨,5.5,剧情,中国大陆,2010年4月22日,2932万
叶问前传,5.8,动作,中国香港/中国大陆,2010年6月25日,1270万
美丽密令,5.4,喜剧,中国香港/中国大陆,2010年3月30日,3620万
诸神之战 Clash of the Titans,6.2,动作 / 冒险 / 奇幻,美国,2010年4月16日,1.671亿
唐山大地震,7.8,剧情 / 历史 / 灾难,中国大陆/中国香港,2010年7月22日,6.4775亿
驯龙高手 How to Train Your Dragon,8.8,动画 / 奇幻 / 冒险,美国,2010年5月14日,8490万
越光宝盒,5.3,喜剧 / 爱情 / 奇幻 / 古装,中国大陆/中国香港,2010年3月18日,1.288亿
岁月神偷 歲月神偷,8.7,剧情 / 家庭,中国香港/中国大陆,2010年4月16日,1530万
迷魂陷阱 Kandidaten,5.4,惊悚,丹麦,2010年3月12日,560万
矮仔多情,6.3,喜剧 / 爱情,中国香港,2010年1月22日,177万
铠甲勇士之帝皇侠,7.5,科幻,中国大陆,2010年1月23日,340万
全城热恋,6.2,喜剧 / 爱情,中国香港/美国/中国大陆,2010年2月11日,1.275亿
财神到 財神到,5.6,喜剧,中国大陆/中国香港,2010年2月9日,2.238亿
大兵小将,6.8,动作 / 冒险 / 喜剧,中国大陆/中国香港,2010年2月14日,1.538亿
虹猫蓝兔火凤凰,7.5,动画,中国大陆,2010年2月5日,150万
鼠来宝2：明星俱乐部 Alvin and the Chipmunks: The Squeakquel,7.2,动画 / 喜剧 / 家庭 / 奇幻 / 音乐,美国,2010年2月8日,830万
喜羊羊与灰太狼之虎虎生威,7.5,儿童 / 动画,中国大陆,2010年1月29日,1.247亿
花田喜事2010 花田囍事2010,5.3,喜剧 / 爱情 / 古装,中国大陆/中国香港,2010年2月10日,5800万
72家租客,6.6,喜剧,中国香港,2010年2月11日,3310万
孔子,5.6,剧情 / 传记 / 历史 / 古装,中国大陆/中国香港,2010年1月22日,9950万
