红海行动,8.2,动作 / 战争,中国大陆/中国香港,2018年2月16日,36.4725亿
唐人街探案2,6.6,喜剧 / 动作 / 悬疑,中国大陆,2018年2月16日,33.9654亿
我不是药神,9.0,剧情 / 喜剧,中国大陆,2018年7月5日,30.963亿
西虹市首富,6.6,喜剧,中国大陆,2018年7月27日,25.4441亿
复仇者联盟3：无限战争 Avengers: Infinity War,8.1,动作 / 科幻 / 奇幻 / 冒险,美国,2018年5月11日,23.903亿
捉妖记2,4.9,喜剧 / 动作 / 奇幻 / 古装,中国大陆/中国香港,2018年2月16日,22.3415亿
毒液：致命守护者 Venom,7.2,动作 / 科幻 / 惊悚,美国/中国大陆,2018年11月9日,18.6901亿
侏罗纪世界2 Jurassic World: Fallen Kingdom,6.6,动作 / 科幻 / 冒险,美国,2018年6月15日,16.9547亿
头号玩家 Ready Player One,8.7,动作 / 科幻 / 冒险,美国,2018年3月30日,13.9428亿
后来的我们,5.9,剧情 / 爱情,中国大陆,2018年4月28日,13.6071亿
一出好戏,7.1,剧情 / 喜剧,中国大陆,2018年8月10日,13.5082亿
无双 無雙,8.0,剧情 / 动作 / 犯罪 / 悬疑,中国大陆/中国香港,2018年9月30日,12.7171亿
碟中谍6：全面瓦解 Mission: Impossible - Fallout,8.1,动作 / 惊悚 / 冒险,美国/中国大陆/法国/挪威/英国,2018年8月31日,12.4202亿
巨齿鲨 The Meg,5.7,动作 / 科幻 / 惊悚,美国/中国大陆/中国香港,2018年8月10日,10.4755亿
狂暴巨兽 Rampage,6.3,动作 / 科幻 / 冒险,美国,2018年4月13日,10.0324亿
超时空同居,6.8,喜剧 / 爱情 / 奇幻,中国大陆,2018年5月18日,8.9955亿
蚁人2：黄蜂女现身 Ant-Man and the Wasp,7.3,动作 / 科幻 / 冒险,美国,2018年8月24日,8.2926亿
无名之辈,8.0,剧情 / 喜剧,中国大陆,2018年11月16日,7.9395亿
无问西东,7.5,剧情 / 爱情 / 战争,中国大陆,2018年1月12日,7.5373亿
