长津湖,7.4,剧情 / 历史 / 战争,中国大陆/中国香港,2021年9月30日,57.7007亿
你好，李焕英,7.7,剧情 / 喜剧 / 奇幻,中国大陆,2021年2月12日,54.133亿
唐人街探案3,5.3,喜剧 / 悬疑,中国大陆/中国香港/日本,2021年2月12日,45.1459亿
我和我的父辈,6.5,剧情,中国大陆,2021年9月30日,14.7232亿
速度与激情9 F9: The Fast Saga,5.2,动作 / 犯罪,美国,2021年5月21日,13.9232亿
怒火·重案 怒火,7.2,动作 / 犯罪,中国香港/中国大陆,2021年7月30日,13.2694亿
中国医生,6.9,剧情 / 灾难,中国大陆,2021年7月9日,13.2445	亿
哥斯拉大战金刚 Godzilla vs Kong,6.3,动作 / 科幻 / 冒险,美国/澳大利亚/加拿大/印度,2021年3月26日,12.2739亿
悬崖之上,7.6,剧情 / 动作 / 悬疑,中国大陆/中国香港,2021年4月30日,11.9004亿
误杀2,5.7,剧情 / 犯罪,中国大陆,2021年12月17日,11.1823亿
刺杀小说家,6.5,动作 / 奇幻 / 冒险,中国大陆,2021年2月12日,10.3186亿
穿过寒冬拥抱你,6.0,剧情 / 爱情,中国大陆,2021年12月31日,9.3668亿
扬名立万,7.4,剧情 / 喜剧 / 悬疑,中国大陆,2021年11月11日,9.2053亿
我的姐姐,6.9,剧情 / 家庭,中国大陆,2021年4月2日,8.5965亿
你的婚礼,4.7,爱情,中国大陆,2021年4月30日,7.8888亿
人潮汹涌,6.5,喜剧 / 犯罪,中国大陆/中国香港,2021年2月12日,7.5963亿
反贪风暴5：最终章 G風暴,4.6,动作 / 犯罪,中国香港/中国大陆,2021年12月31日,6.26亿
失控玩家 Free Guy,7.5,喜剧 / 动作 / 科幻,美国/加拿大,2021年8月27日,6.1246亿
熊出没·狂野大陆,6.3,喜剧 / 科幻 / 动画,中国大陆,2021年2月12日,5.8327亿
白蛇2：青蛇劫起,6.8,动画 / 奇幻 / 冒险,中国大陆,2021年7月23日,5.7751亿
1921,6.7,剧情 / 历史,中国大陆,2021年7月1日,5.0388亿
新神榜：哪吒重生,6.8,动作 / 动画 / 奇幻,中国大陆,2021年2月12日,4.5007亿
峰爆,6.3,剧情 / 动作 / 灾难,中国大陆,2021年9月17日,4.3547亿
古董局中局,5.9,剧情 / 悬疑 / 冒险,中国大陆/中国香港,2021年12月3日,4.2941亿
007：无暇赴死 No Time to Die,6.6,动作 / 惊悚 / 冒险,英国/美国,2021年10月29日,4.1452万
扫黑·决战,6.0,剧情 / 动作 / 犯罪,中国大陆,2021年5月1日,4.041亿
盛夏未来,7.1,剧情,中国大陆,2021年7月30日,3.8421亿
我要我们在一起,6.0,剧情 / 爱情,中国大陆,2021年5月20日,3.2499亿
侍神令,5.3,奇幻,中国大陆,2021年2月12日,2.7409亿
哆啦A梦：伴我同行2 STAND BY ME ドラえもん2,7.1,剧情 / 动画,日本,2021年5月28日,2.6982亿
当男人恋爱时 當男人戀愛時,6.3,爱情,中国台湾/中国香港,2021年6月11日,2.618亿
爱情神话,8.1,剧情 / 喜剧 / 爱情,中国大陆,2021年12月24日,2.5993亿
沙丘 Dune,7.7,剧情 / 科幻 / 冒险,美国,2021年10月22日,2.5332亿
寂静之地2 A Quiet Place: Part II,6.4,科幻 / 惊悚 / 恐怖,美国,2021年5月28日,2.4949亿
雄狮少年,8.3,剧情 / 喜剧 / 动画,中国大陆,2021年12月17日,2.4822亿
追虎擒龙,5.0,剧情 / 动作 / 犯罪,中国香港/中国大陆,2021年5月1日,2.4335亿
门锁,4.3,剧情 / 犯罪 / 惊悚,中国大陆,2021年11月19日,2.4183亿
大红包,4.7,喜剧 / 爱情,中国大陆,2021年1月22日,2.3528亿
以年为单位的恋爱,5.2,爱情,中国大陆,2021年12月31日,2.3103亿
名侦探柯南：绯色的子弹 名探偵コナン 緋色の弾丸,5.6,动作 / 动画 / 悬疑 / 冒险,日本,2021年4月17日,2.1488亿
秘密访客,5.3,悬疑 / 惊悚,中国大陆,2021年5月1日,2.1487亿
比得兔2：逃跑计划 Peter Rabbit 2: The Runaway,7.0,喜剧 / 动画 / 冒险,澳大利亚/印度/美国/英国/加拿大,2021年6月11日,1.9778亿
人之怒 Wrath of Man,6.7,动作 / 犯罪,美国/英国,2021年5月10日,1.6153亿
燃野少年的天空,4.5,喜剧 / 歌舞,中国大陆,2021年7月17日,1.6074亿
黑白魔女库伊拉 Cruella,6.8,喜剧 / 犯罪,美国,2021年6月6日,1.547亿
许愿神龙 Wish Dragon,6.5,喜剧 / 动画 / 奇幻,中国大陆/美国/中国香港,2021年1月15日,1.5215亿
关于我妈的一切,6.3,剧情 / 家庭,中国大陆,2021年9月19日,1.4998亿
了不起的老爸,6.5,剧情 / 喜剧 / 运动 / 家庭,中国大陆,2021年6月18日,1.4856亿
超越,5.0,剧情 / 喜剧 / 运动,中国大陆,2021年6月12日,1.4282亿
铁道英雄,5.8,剧情 / 动作 / 历史 / 战争,中国大陆,2021年11月19日,1.4159亿
你好世界 HELLO WORLD,6.8,爱情 / 动画 / 奇幻,日本,2021年6月11日,1.3613亿
革命者,7.5,剧情 / 历史,中国大陆,2021年7月1日,1.3283亿
守岛人,7.4,剧情,中国大陆,2021年6月18日,1.2653亿
明日之战 The Tomorrow War,5.9,动作 / 科幻 / 冒险,美国,2021年9月3日,1.2385亿
寻龙传说 Raya and The Last Dragon,7.0,动画 / 奇幻 / 冒险,美国,2021年3月5日,1.2187亿
西游记之再世妖王,5.3,动作 / 动画 / 奇幻,中国大陆,2021年4月2日,1.1238亿
缉魂 緝魂,6.8,科幻 / 犯罪 / 悬疑 / 惊悚,中国大陆/中国台湾,2021年1月15日,1.0876亿
猫和老鼠 Tom and Jerry,5.2,喜剧 / 动画 / 冒险,英国/美国,2021年2月26日,9661万
阳光姐妹淘,4.4,喜剧,中国大陆,2021年6月11日,9497万
陪你很久很久,4.7,喜剧 / 爱情,中国台湾,2021年9月9日,9254万
新大头儿子和小头爸爸4：完美爸爸,5.0,动画 / 奇幻 / 冒险,中国大陆,2021年7月9日,9199万
夏日友晴天 Luca,7.3,喜剧 / 动画 / 奇幻 / 冒险,美国,2021年8月20日,8869万
猪猪侠大电影·恐龙日记,4.6,儿童 / 动画,中国大陆,2021年5月1日,7810万
贝肯熊2：金牌特工,4.6,动画 / 冒险,中国大陆,2021年7月23日,7610万
第十一回,7.2,剧情 / 喜剧,中国大陆,2021年4月2日,7397万
俑之城,5.8,动画 / 奇幻 / 冒险,中国大陆,2021年7月9日,6970万
八月未央,3.2,爱情,中国大陆,2021年4月16日,6793万
不速来客,6.6,喜剧 / 悬疑,中国大陆,2021年10月22日,6710万
入殓师 おくりびと,8.9,剧情,日本,2021年10月29日,6551万
第一炉香,5.0,剧情 / 爱情,中国大陆,2021年10月22日,6419万
热带往事,6.2,剧情 / 犯罪 / 悬疑,中国大陆,2021年6月12日,6408万
五个扑水的少年,7.2,喜剧 / 运动,中国大陆,2021年10月1日,6259万
我的青春有个你,4.2,剧情 / 爱情,中国大陆,2021年9月19日,6204万
皮皮鲁与鲁西西之罐头小人,6.2,儿童 / 喜剧 / 奇幻,中国大陆,2021年9月30日,5749万
大耳朵图图之霸王龙在行动,5.6,喜剧 / 动画 / 冒险,中国大陆,2021年10月1日,5388万
宝可梦：皮卡丘和可可的冒险 劇場版 ポケットモンスター ココ,6.6,剧情 / 动画 / 冒险,日本,2021年9月10日,5042万
我没谈完的那场恋爱,4.1,爱情,中国大陆,2021年6月25日,4913万
平安中国之守护者,4.3,犯罪,中国大陆,2021年3月19日,4754万
丛林奇航 Jungle Cruise,6.1,喜剧 / 动作 / 奇幻 / 冒险,美国,2021年11月12日,4487万
阳光劫匪,3.6,喜剧 / 奇幻,中国大陆,2021年5月1日,4374万
没有过不去的年,5.6,剧情 / 家庭,中国大陆,2021年1月15日,4314万
海底小纵队：火焰之环,6.7,动画 / 奇幻 / 冒险,中国大陆/英国,2021年1月8日,4163万
济公之降龙降世,4.4,动画 / 奇幻 / 冒险,中国大陆,2021年7月16日,4054万
拯救甜甜圈：时空大营救,6.0,喜剧 / 动画 / 冒险,中国大陆/美国,2021年10月3日,3798万
不老奇事,6.2,剧情 / 爱情,中国大陆,2021年11月5日,3609万
曾经相爱的我们,2.8,爱情,中国大陆,2021年12月10日,3602万
波斯语课 Persischstunden,8.1,剧情,俄罗斯/德国/白俄罗斯,2021年3月19日,3454万
老鹰抓小鸡,6.3,动画,中国大陆,2021年10月1日,3439万
感动她77次 感動她77次,4.4,喜剧 / 爱情,中国香港/中国大陆,2021年5月14日,3221万
明天会好的,4.8,喜剧 / 爱情,中国大陆,2021年4月2日,3056万
二哥来了怎么办,4.2,喜剧,中国大陆,2021年7月16日,3047万
你的世界如果没有我,3.4,剧情 / 爱情,中国大陆,2021年12月3日,3035万
一百零八,5.0,剧情 / 爱情,中国大陆,2021年5月15日,2965万
测谎人,2.8,喜剧 / 爱情,中国大陆,2021年8月13日,2788万
天书奇谭,9.2,动画 / 奇幻,中国大陆,2021年11月5日,2700万
兔子暴力,5.8,剧情 / 犯罪 / 家庭,中国大陆,2021年8月14日,2663万
21座桥 21 Bridges,6.5,动作 / 犯罪 / 悬疑,美国,2021年3月19日,2567万
大城大楼,4.8,喜剧 / 爱情 / 奇幻,中国大陆,2021年9月19日,2483万
迷你特工队之拯救恐龙王 극장판 미니특공대: 공룡왕 디노,4.9,动画,韩国,2021年11月27日,2239万
武汉日夜,7.5,纪录片,中国大陆,2021年1月22日,2229万
歌声的翅膀,7.2,剧情,中国大陆,2021年10月15日,2170万
再见，少年,4.2,剧情,中国大陆,2021年8月27日,2024万
普罗米亚 プロメア,7.8,剧情 / 动作 / 科幻 / 动画,日本,2021年6月5日,1988万
图兰朵：魔咒缘起,3.1,爱情 / 奇幻,中国大陆,2021年10月15日,1889万
银行家 The Banker,7.4,剧情 / 传记,美国,2021年11月26日,1851万
日不落酒店,3.1,喜剧,中国大陆,2021年3月19日,1783万
妈妈的神奇小子 媽媽的神奇小子,6.9,剧情 / 传记 / 运动,中国香港/中国大陆,2021年9月4日,1777万
匹诺曹 Pinocchio,6.2,奇幻,意大利/法国/英国,2021年6月1日,1676万
真·三国无双,3.9,动作 / 奇幻 / 古装,中国大陆/中国香港,2021年5月1日,1557万
乌海,5.7,剧情 / 爱情 / 悬疑,中国大陆,2021年10月29日,1478万
流浪猫鲍勃2：鲍勃的礼物 A Christmas Gift From Bob,6.6,剧情 / 喜剧,英国,2021年8月6日,1474万
有一点动心,4.1,爱情,中国大陆,2021年6月3日,1446万
越界,2.8,惊悚 / 恐怖,中国大陆,2021年10月29日,1391万
山海经之小人国,4.3,儿童 / 动画 / 冒险,中国大陆/美国/加拿大/挪威,2021年9月19日,1383万
最后一间房,4.2,爱情 / 悬疑 / 惊悚,中国大陆,2021年8月27日,1383万
狼行者 Wolfwalkers,7.7,动画 / 奇幻 / 冒险,爱尔兰/英国/卢森堡/法国,2021年7月3日,1328万
白蛇传·情,8.0,剧情 / 爱情 / 戏曲,中国大陆,2021年5月20日,1289万
吉祥如意,7.7,剧情 / 家庭,中国大陆,2021年1月29日,1222万
野马分鬃,6.4,剧情,中国大陆,2021年11月26日,1170万
特种部队：蛇眼起源 Snake Eyes: G.I. Joe Origins,4.3,动作 / 科幻 / 冒险,加拿大/美国,2021年11月5日,1142万
我的爸爸是森林之王2 Bigfoot Family,6.0,动画 / 冒险 / 家庭,比利时/法国,2021年8月6日,1065万
超级的我,4.8,奇幻 / 冒险,中国大陆,2021年4月9日,941万
合法伴侣,3.4,喜剧 / 爱情,中国大陆/中国香港,2021年3月12日,881万
梦境人生,3.6,剧情 / 爱情 / 悬疑,中国大陆,2021年9月10日,734万
忠犬流浪记,5.4,剧情 / 冒险,中国大陆,2021年8月20日,683万
一直游到海水变蓝,6.7,纪录片,中国大陆,2021年9月19日,677万
