史前怪兽 Legendary,3.0,动作 / 科幻 / 惊悚 / 冒险,英国/中国大陆,2013年12月31日,3397万
等风来,5.7,喜剧 / 爱情,中国大陆,2013年12月31日,7498万
一夜惊喜,5.2,喜剧 / 爱情,中国大陆/中国香港,2013年8月9日,1.6652亿
饥饿游戏2：星火燎原 The Hunger Games: Catching Fire,7.4,动作 / 科幻 / 冒险,美国,2013年11月21日,1.7103亿
四大名捕2,5.3,动作 / 悬疑 / 奇幻 / 武侠 / 古装,中国大陆/中国香港,2013年12月6日,1.7252亿
惊天危机 White House Down,7.3,动作 / 灾难,美国,2013年7月22日,1.7582亿
全民目击,7.8,剧情 / 犯罪 / 悬疑,中国大陆,2013年9月13日,1.7915亿
分手合约,5.8,爱情,中国大陆/韩国,2013年4月12日,1.9004亿
101次求婚,5.7,爱情,中国大陆/中国台湾/日本,2013年2月12日,1.9601亿
虎胆龙威5 A Good Day to Die Hard,6.4,动作 / 惊悚 / 犯罪,美国/英国/匈牙利,2013年3月14日,1.9804亿
盲探,7.2,喜剧 / 爱情 / 悬疑 / 惊悚 / 犯罪,中国大陆/中国香港,2013年7月4日,2.073亿
怪兽大学 Monsters University,8.3,喜剧 / 动画 / 冒险,美国,2013年8月23日,2.0783亿
重返地球 After Earth,5.7,动作 / 科幻 / 冒险,美国,2013年7月12日,2.1292亿
扫毒 掃毒,7.6,剧情 / 动作 / 犯罪 / 悬疑,中国大陆/中国香港,2013年11月29日,2.358亿
金刚狼2 The Wolverine,6.6,动作 / 科幻,美国/英国,2013年10月17日,2.489亿
金蝉脱壳 Escape Plan,7.8,动作 / 惊悚,美国,2013年11月4日,2.508亿
无人区,8.3,剧情 / 犯罪 / 西部,中国大陆,2013年12月3日,2.5598亿
厨子戏子痞子,7.2,喜剧 / 动作,中国大陆,2013年3月29日,2.6917亿
警察故事2013,5.9,剧情 / 动作 / 犯罪,中国大陆/中国香港,2013年12月24日,5.2714亿
不二神探,4.8,喜剧 / 动作 / 犯罪,中国大陆,2013年6月21日,2.7997亿
一代宗师 一代宗師,8.1,剧情 / 传记 / 动作 / 爱情,中国大陆/中国香港,2013年1月8日,2.8201亿
小时代2：青木时代,5.0,剧情 / 喜剧 / 爱情,中国大陆/中国台湾,2013年8月8日,2.9173亿
天机·富春山居图,3.0,动作 / 冒险,中国大陆,2013年6月9日,2.9397亿
风暴 風暴,6.5,动作 / 犯罪,中国香港/中国大陆,2013年12月12日,3.1036亿
霍比特人1：意外之旅 The Hobbit: An Unexpected Journey,8.4,动作 / 奇幻 / 冒险,美国/新西兰,2013年2月22日,3.1227亿
特种部队2：全面反击 G.I. Joe: Retaliation,6.6,动作 / 科幻,美国,2013年4月15日,3.343亿
雷神2：黑暗世界 Thor: The Dark World,7.4,动作 / 奇幻 / 冒险,美国,2013年11月8日,3.391亿
侏罗纪公园 Jurassic Park,8.2,科幻 / 惊悚 / 冒险,美国,2013年8月20日,3.4447亿
星际迷航2：暗黑无界 Star Trek Into Darkness,8.0,动作 / 科幻 / 冒险,美国,2013年5月28日,3.5154亿
007：大破天幕杀机 Skyfall,7.2,动作 / 惊悚 / 冒险,英国/美国/土耳其,2013年1月21日,3.6949亿
疯狂原始人 The Croods,8.7,喜剧 / 动画 / 冒险,美国,2013年4月20日,3.9107亿
超人：钢铁之躯 Man of Steel,7.3,动作 / 科幻 / 冒险,美国/英国,2013年6月20日,3.9192亿
速度与激情6 Furious 6,7.9,动作 / 犯罪,美国,2013年7月26日,4.3292亿
小时代,4.9,剧情 / 喜剧 / 爱情,中国大陆/中国台湾,2013年6月27日,4.7937亿
北京遇上西雅图,7.3,喜剧 / 爱情,中国大陆/中国香港,2013年3月21日,5.133亿
中国合伙人,7.6,剧情,中国大陆/中国香港,2013年5月17日,5.3402亿
私人订制,5.9,喜剧,中国大陆,2013年12月19日,7.0525亿
狄仁杰之神都龙王,6.5,动作 / 悬疑 / 古装,中国大陆/中国香港,2013年9月28日,5.9022亿
环太平洋 Pacific Rim,7.7,动作 / 科幻 / 冒险,美国,2013年7月31日,7.086亿
西游降魔篇,7.2,喜剧 / 奇幻 / 冒险,中国大陆/中国香港,2013年2月10日,12.3537亿
魔境仙踪 Oz: The Great and Powerful,6.4,奇幻 / 冒险,美国,2013年3月29日,1.6227亿
极乐空间 Elysium,6.4,剧情 / 动作 / 科幻,美国,2013年9月5日,1.5827亿
特殊身份,4.4,动作 / 犯罪,中国大陆,2013年10月18日,1.5361亿
快乐到家,3.3,喜剧,中国大陆,2013年1月15日,1.4935亿
遗落战境 Oblivion,7.1,动作 / 科幻 / 冒险,美国,2013年5月10日,1.4738亿
被偷走的那五年,6.0,爱情,中国大陆,2013年8月29日,1.4693亿
毒战 毒戰,7.5,剧情 / 动作 / 犯罪,中国大陆/中国香港,2013年4月12日,1.4517亿
惊天魔盗团 Now You See Me,7.8,剧情 / 犯罪 / 悬疑,美国/法国,2013年10月10日,1.408亿
蓝精灵2 The Smurfs 2,6.6,喜剧 / 动画 / 奇幻,美国,2013年9月12日,1.3503亿
非常幸运,4.6,喜剧 / 爱情,中国大陆/中国香港,2013年9月17日,1.345亿
逃出生天,6.7,剧情 / 灾难,中国香港/中国大陆,2013年9月30日,1.2944亿
喜羊羊与灰太狼之喜气羊羊过蛇年,6.6,喜剧 / 动画 / 家庭 / 冒险,中国大陆,2013年1月24日,1.2177亿
天台爱情,6.7,喜剧 / 动作 / 爱情 / 歌舞,中国大陆/中国香港/中国台湾,2013年7月11日,1.1784亿
激战 激戰,7.9,剧情 / 动作 / 运动,中国香港/中国大陆,2013年8月16日,1.1426亿
极速蜗牛 Turbo,7.4,喜剧 / 动画 / 冒险,美国,2013年9月18日,1.1108亿
大明猩 미스터 고,5.5,剧情 / 喜剧 / 运动,中国大陆/韩国,2013年7月18日,1.1086亿
生化危机5：惩罚 Resident Evil: Retribution,6.3,动作 / 科幻 / 恐怖,德国/加拿大/美国/法国,2013年3月17日,1.0817亿
侠探杰克 Jack Reacher,6.4,动作 / 惊悚 / 犯罪,美国,2013年2月16日,9477万
我想和你好好的,6.0,剧情 / 爱情,中国大陆,2013年10月12日,8392万
了不起的盖茨比 The Great Gatsby,8.0,剧情 / 爱情,澳大利亚/美国,2013年8月30日,8222万
笔仙Ⅱ,3.9,悬疑 / 惊悚,中国大陆,2013年7月16日,8116万
独行侠 The Lone Ranger,7.1,动作 / 西部 / 冒险,美国,2013年10月5日,7926万
赛尔号大电影3之战神联盟,5.9,动画 / 儿童 / 冒险,中国大陆,2013年7月12日,7552万
逆世界 Upside Down,6.4,剧情 / 爱情 / 科幻 / 奇幻,加拿大/法国,2013年3月7日,7283万
精灵旅社 Hotel Transylvania,8.1,喜剧 / 动画 / 奇幻,美国,2013年11月1日,7274万
我爱灰太狼2,3.9,喜剧 / 动画,中国大陆,2013年8月1日,7251万
斯大林格勒 Сталинград,6.3,动作 / 战争,俄罗斯,2013年10月31日,7069万
笑功震武林,4.7,喜剧 / 动作,中国大陆/中国香港,2013年3月8日,6824万
摩登年代,5.7,剧情 / 喜剧,中国大陆,2013年8月23日,6758万
洛克王国2：圣龙的心愿,6.4,动画 / 奇幻 / 冒险,中国大陆,2013年1月31日,6556万
悲惨世界 Les Misérables,8.7,剧情 / 爱情 / 歌舞,英国/美国,2013年2月28日,6214万
忠烈杨家将,6.2,战争 / 古装,中国大陆/中国香港,2013年4月4日,6063万
百星酒店,5.7,喜剧 / 爱情,中国大陆/中国香港,2013年2月1日,5548万
赤焰战场2 Red 2,7.2,喜剧 / 动作 / 犯罪,美国/法国/加拿大,2013年11月15日,5498万
潜艇总动员3：彩虹宝藏,4.3,动画 / 儿童,中国大陆,2013年5月31日,5465万
海啸奇迹 Lo imposible,7.8,剧情 / 灾难 / 家庭,西班牙/泰国/美国,2013年8月29日,5379万
宫锁沉香,5.4,剧情 / 爱情 / 古装,中国大陆,2013年8月13日,5363万
巨人捕手杰克 Jack the Giant Slayer,6.3,剧情 / 奇幻 / 冒险,美国,2013年3月25日,5309万
